time,CO*,H2O*,H*,OH*,COOH*,CO2*,*
2.3190336409528426e-11,3.8625749099921504e-07,0.11504232934603587,0.03494176139857225,0.048603959599113414,4.717480590692037e-09,2.993242427132763e-09,0.801411555687862
2.4163595060538565e-11,2.2433940759810214e-07,0.10914539974465888,0.03385768776842652,0.048037653252312476,3.771691657807051e-09,2.5083655645698976e-09,0.808959028614935
2.5136853711548704e-11,1.3563589856525972e-07,0.10357987484544397,0.032804324939816845,0.04747038684812949,3.238839158384352e-09,2.252830520850316e-09,0.8161452722388389
2.6110112362558844e-11,8.482097800599006e-08,0.09832580746459306,0.03178122773071247,0.04690357487173074,2.9023123131837737e-09,2.108565070077412e-09,0.8229893001009059
2.7083371013568983e-11,5.4855936707768274e-08,0.0933645172934492,0.030787893333104423,0.04633847872815656,2.6760031038314245e-09,2.0336611737775567e-09,0.8295090510794864
2.8056629664579122e-11,3.802513130405691e-08,0.08867850636983927,0.029823772929800107,0.045776220757454855,2.5258940725761564e-09,2.0003227114320964e-09,0.8357214573913552
2.902988831558926e-11,2.9281530049106794e-08,0.08425138077362596,0.02888828106077982,0.04521779638202292,2.418317808791145e-09,1.9884179592428502e-09,0.8416425080951029
3.0604984434436554e-11,2.54056371763632e-08,0.07759627516017328,0.027433387623520544,0.044324389389678864,2.279882358498762e-09,2.001003311171684e-09,0.850645918139902
3.218008055328385e-11,2.4133528116979907e-08,0.07151943591053071,0.02604916138112704,0.04344646631954703,2.1486481390447177e-09,2.0118990856765548e-09,0.8589849080945173
3.375517667213115e-11,2.109726032492976e-08,0.0659668925838439,0.024732815907382206,0.04258658192651676,2.0260733423464366e-09,2.0154198296809464e-09,0.8667136844433011
3.5330272790978443e-11,1.839659705857069e-08,0.060889989643960155,0.02348152789267552,0.04174676121656473,1.9333436574135655e-09,2.0229812050420475e-09,0.8738816988936753
3.690536890982574e-11,1.8041531183401178e-08,0.056244829600157684,0.022292488423899956,0.04092858983038067,1.831272102921051e-09,2.045438762366989e-09,0.8805340702271172
3.8480465028673036e-11,1.88279449787424e-08,0.05199180165794672,0.02116291344268931,0.040133262123149965,1.7328870814542356e-09,2.0544037144138834e-09,0.8867120001607754
4e-11,1.8892268279643336e-08,0.04822689238215709,0.02012698404553951,0.03938845632835021,1.6458596769459956e-09,2.0634812044974653e-09,0.8922576446421405
